2024-01-25 14:39:22,698 INFO    StreamThr :21068 [internal.py:wandb_internal():86] W&B internal server running at pid: 21068, started at: 2024-01-25 14:39:22.698655
2024-01-25 14:39:27,818 INFO    HandlerThread:21068 [system_monitor.py:probe():229] Finished publishing system info
2024-01-25 14:39:27,819 DEBUG   SenderThread:21068 [sender.py:send():382] send: files
2024-01-25 14:39:27,820 INFO    SenderThread:21068 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-25 14:39:27,820 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: status_report
2024-01-25 14:39:27,822 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: python_packages
2024-01-25 14:39:27,822 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: stop_status
2024-01-25 14:39:27,822 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: python_packages
2024-01-25 14:39:27,822 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: stop_status
2024-01-25 14:39:27,823 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-25 14:39:28,192 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/conda-environment.yaml
2024-01-25 14:39:28,192 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/wandb-metadata.json
2024-01-25 14:39:28,192 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/requirements.txt
2024-01-25 14:39:29,425 DEBUG   SenderThread:21068 [sender.py:send():382] send: telemetry
2024-01-25 14:39:30,192 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log
2024-01-25 14:39:30,398 INFO    wandb-upload_0:21068 [upload_job.py:push():131] Uploaded file /tmp/tmpyai37_wywandb/ifgou4bu-wandb-metadata.json
2024-01-25 14:39:32,193 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log
2024-01-25 14:39:32,892 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: status_report
2024-01-25 14:39:34,193 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log
2024-01-25 14:39:35,637 DEBUG   SenderThread:21068 [sender.py:send():382] send: exit
2024-01-25 14:39:35,638 INFO    SenderThread:21068 [sender.py:send_exit():589] handling exit code: 1
2024-01-25 14:39:35,638 INFO    SenderThread:21068 [sender.py:send_exit():591] handling runtime: 8
2024-01-25 14:39:35,638 INFO    SenderThread:21068 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-25 14:39:35,638 INFO    SenderThread:21068 [sender.py:send_exit():597] send defer
2024-01-25 14:39:35,639 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,639 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-25 14:39:35,639 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,639 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-25 14:39:35,639 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 1
2024-01-25 14:39:35,639 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,639 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-25 14:39:35,639 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,639 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-25 14:39:35,639 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 2
2024-01-25 14:39:35,639 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,639 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-25 14:39:35,639 INFO    HandlerThread:21068 [system_monitor.py:finish():203] Stopping system monitor
2024-01-25 14:39:35,639 DEBUG   SystemMonitor:21068 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-25 14:39:35,639 DEBUG   SystemMonitor:21068 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-25 14:39:35,639 DEBUG   SystemMonitor:21068 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-25 14:39:35,640 INFO    HandlerThread:21068 [interfaces.py:finish():202] Joined cpu monitor
2024-01-25 14:39:35,640 INFO    HandlerThread:21068 [interfaces.py:finish():202] Joined disk monitor
2024-01-25 14:39:35,640 INFO    HandlerThread:21068 [interfaces.py:finish():202] Joined memory monitor
2024-01-25 14:39:35,640 INFO    HandlerThread:21068 [interfaces.py:finish():202] Joined network monitor
2024-01-25 14:39:35,640 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,640 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-25 14:39:35,640 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 3
2024-01-25 14:39:35,640 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,640 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-25 14:39:35,640 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,640 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-25 14:39:35,640 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 4
2024-01-25 14:39:35,640 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,640 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-25 14:39:35,641 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,641 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-25 14:39:35,641 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 5
2024-01-25 14:39:35,641 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,641 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-25 14:39:35,641 DEBUG   SenderThread:21068 [sender.py:send():382] send: summary
2024-01-25 14:39:35,641 INFO    SenderThread:21068 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-25 14:39:35,641 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,641 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-25 14:39:35,641 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 6
2024-01-25 14:39:35,641 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:35,641 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-25 14:39:35,641 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:35,641 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-25 14:39:35,642 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: status_report
2024-01-25 14:39:36,150 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 7
2024-01-25 14:39:36,150 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:36,150 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-25 14:39:36,150 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:36,150 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-25 14:39:36,194 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/config.yaml
2024-01-25 14:39:36,194 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log
2024-01-25 14:39:36,194 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/wandb-summary.json
2024-01-25 14:39:36,638 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:37,444 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 8
2024-01-25 14:39:37,444 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:37,444 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:37,444 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-25 14:39:37,444 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:37,444 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-25 14:39:37,445 INFO    SenderThread:21068 [job_builder.py:build():296] Attempting to build job artifact
2024-01-25 14:39:37,445 INFO    SenderThread:21068 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-25 14:39:37,461 INFO    SenderThread:21068 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-25 14:39:37,464 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 9
2024-01-25 14:39:37,464 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:37,464 DEBUG   SenderThread:21068 [sender.py:send():382] send: artifact
2024-01-25 14:39:37,464 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-25 14:39:37,638 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:38,194 INFO    Thread-12 :21068 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log
2024-01-25 14:39:40,716 INFO    wandb-upload_0:21068 [upload_job.py:push():86] Skipped uploading /home/ubuntu/.local/share/wandb/artifacts/staging/tmpuzmfyf15
2024-01-25 14:39:42,477 INFO    wandb-upload_1:21068 [upload_job.py:push():89] Uploaded file /home/ubuntu/.local/share/wandb/artifacts/staging/tmp8qnmq3w8
2024-01-25 14:39:42,640 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: keepalive
2024-01-25 14:39:45,029 INFO    SenderThread:21068 [sender.py:send_artifact():1494] sent artifact job-https___github.com_fengyufengzi_ChatGLM2-6B.git_ptuning_main.py - {'id': 'QXJ0aWZhY3Q6NzAyNTkzODI4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzAxOTg0NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzAxMzcxMjMz', 'versionIndex': 6}}}
2024-01-25 14:39:45,029 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:45,029 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-25 14:39:45,029 INFO    SenderThread:21068 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-25 14:39:45,029 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: status_report
2024-01-25 14:39:45,196 INFO    SenderThread:21068 [dir_watcher.py:finish():388] scan: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files
2024-01-25 14:39:45,196 INFO    SenderThread:21068 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/wandb-summary.json wandb-summary.json
2024-01-25 14:39:45,196 INFO    SenderThread:21068 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/config.yaml config.yaml
2024-01-25 14:39:45,196 INFO    SenderThread:21068 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log output.log
2024-01-25 14:39:45,196 INFO    SenderThread:21068 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/requirements.txt requirements.txt
2024-01-25 14:39:45,196 INFO    SenderThread:21068 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/conda-environment.yaml conda-environment.yaml
2024-01-25 14:39:45,198 INFO    SenderThread:21068 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/wandb-metadata.json wandb-metadata.json
2024-01-25 14:39:45,198 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 10
2024-01-25 14:39:45,198 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:45,199 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:45,199 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-25 14:39:45,201 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:45,201 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-25 14:39:45,201 INFO    SenderThread:21068 [file_pusher.py:finish():175] shutting down file pusher
2024-01-25 14:39:45,641 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:45,641 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:46,317 INFO    wandb-upload_2:21068 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/config.yaml
2024-01-25 14:39:46,641 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:46,642 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:47,273 INFO    wandb-upload_4:21068 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/conda-environment.yaml
2024-01-25 14:39:47,488 INFO    wandb-upload_0:21068 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/wandb-summary.json
2024-01-25 14:39:47,642 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:47,642 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:48,604 INFO    wandb-upload_3:21068 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/requirements.txt
2024-01-25 14:39:48,611 INFO    wandb-upload_1:21068 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240125_143922-arytcclq/files/output.log
2024-01-25 14:39:48,643 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:48,643 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:48,812 INFO    Thread-11 (_thread_body):21068 [sender.py:transition_state():617] send defer: 11
2024-01-25 14:39:48,812 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:48,812 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-25 14:39:48,812 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:48,812 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-25 14:39:48,812 INFO    SenderThread:21068 [file_pusher.py:join():181] waiting for file pusher
2024-01-25 14:39:48,812 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 12
2024-01-25 14:39:48,813 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:48,813 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-25 14:39:48,813 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:48,813 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-25 14:39:48,813 INFO    SenderThread:21068 [file_stream.py:finish():595] file stream finish called
2024-01-25 14:39:49,261 INFO    SenderThread:21068 [file_stream.py:finish():599] file stream finish is done
2024-01-25 14:39:49,261 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 13
2024-01-25 14:39:49,262 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:49,262 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-25 14:39:49,262 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:49,262 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-25 14:39:49,262 INFO    SenderThread:21068 [sender.py:transition_state():617] send defer: 14
2024-01-25 14:39:49,262 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: defer
2024-01-25 14:39:49,262 INFO    HandlerThread:21068 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-25 14:39:49,262 DEBUG   SenderThread:21068 [sender.py:send():382] send: final
2024-01-25 14:39:49,262 DEBUG   SenderThread:21068 [sender.py:send():382] send: footer
2024-01-25 14:39:49,262 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: defer
2024-01-25 14:39:49,262 INFO    SenderThread:21068 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-25 14:39:49,262 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:49,263 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-25 14:39:49,263 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: server_info
2024-01-25 14:39:49,263 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: get_summary
2024-01-25 14:39:49,263 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:49,263 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-25 14:39:49,263 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-25 14:39:49,263 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: poll_exit
2024-01-25 14:39:49,264 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: server_info
2024-01-25 14:39:49,264 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: job_info
2024-01-25 14:39:49,677 DEBUG   SenderThread:21068 [sender.py:send_request():409] send_request: job_info
2024-01-25 14:39:49,677 INFO    MainThread:21068 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-25 14:39:49,677 INFO    MainThread:21068 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-25 14:39:49,677 INFO    MainThread:21068 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-25 14:39:49,677 DEBUG   HandlerThread:21068 [handler.py:handle_request():146] handle_request: shutdown
2024-01-25 14:39:49,677 INFO    HandlerThread:21068 [handler.py:finish():869] shutting down handler
