2024-02-03 21:07:28,830 INFO    StreamThr :797609 [internal.py:wandb_internal():86] W&B internal server running at pid: 797609, started at: 2024-02-03 21:07:28.830528
2024-02-03 21:07:33,421 INFO    HandlerThread:797609 [system_monitor.py:probe():229] Finished publishing system info
2024-02-03 21:07:33,421 DEBUG   SenderThread:797609 [sender.py:send():382] send: files
2024-02-03 21:07:33,422 INFO    SenderThread:797609 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-03 21:07:33,424 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: python_packages
2024-02-03 21:07:33,424 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: python_packages
2024-02-03 21:07:33,424 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: stop_status
2024-02-03 21:07:33,424 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: stop_status
2024-02-03 21:07:33,425 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-03 21:07:33,762 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/conda-environment.yaml
2024-02-03 21:07:33,762 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_created():271] file/dir created: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/wandb-metadata.json
2024-02-03 21:07:33,762 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_created():271] file/dir created: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/requirements.txt
2024-02-03 21:07:34,327 DEBUG   SenderThread:797609 [sender.py:send():382] send: telemetry
2024-02-03 21:07:34,327 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:07:34,368 INFO    wandb-upload_0:797609 [upload_job.py:push():131] Uploaded file /tmp/tmpgu_wedmcwandb/wc3402b3-wandb-metadata.json
2024-02-03 21:07:34,762 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_created():271] file/dir created: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:07:36,763 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:07:38,764 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:07:39,412 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:07:40,764 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:07:44,765 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:07:44,882 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:07:48,424 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: stop_status
2024-02-03 21:07:48,424 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: stop_status
2024-02-03 21:07:48,424 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-03 21:07:50,171 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:07:55,172 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:08:00,174 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:08:00,768 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/config.yaml
2024-02-03 21:08:03,424 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: stop_status
2024-02-03 21:08:03,424 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: stop_status
2024-02-03 21:08:03,468 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-03 21:08:06,148 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:08:06,769 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:08:11,149 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:08:13,817 DEBUG   SenderThread:797609 [sender.py:send():382] send: exit
2024-02-03 21:08:13,817 INFO    SenderThread:797609 [sender.py:send_exit():589] handling exit code: 255
2024-02-03 21:08:13,817 INFO    SenderThread:797609 [sender.py:send_exit():591] handling runtime: 41
2024-02-03 21:08:13,818 INFO    SenderThread:797609 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-03 21:08:13,818 INFO    SenderThread:797609 [sender.py:send_exit():597] send defer
2024-02-03 21:08:13,818 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,818 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-03 21:08:13,818 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,818 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-03 21:08:13,818 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 1
2024-02-03 21:08:13,818 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,818 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-03 21:08:13,818 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,818 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-03 21:08:13,818 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 2
2024-02-03 21:08:13,818 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,818 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-03 21:08:13,818 INFO    HandlerThread:797609 [system_monitor.py:finish():203] Stopping system monitor
2024-02-03 21:08:13,818 DEBUG   SystemMonitor:797609 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-03 21:08:13,819 DEBUG   SystemMonitor:797609 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-03 21:08:13,819 INFO    HandlerThread:797609 [interfaces.py:finish():202] Joined cpu monitor
2024-02-03 21:08:13,819 DEBUG   SystemMonitor:797609 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-03 21:08:13,819 INFO    HandlerThread:797609 [interfaces.py:finish():202] Joined disk monitor
2024-02-03 21:08:13,846 INFO    HandlerThread:797609 [interfaces.py:finish():202] Joined gpu monitor
2024-02-03 21:08:13,846 INFO    HandlerThread:797609 [interfaces.py:finish():202] Joined memory monitor
2024-02-03 21:08:13,846 INFO    HandlerThread:797609 [interfaces.py:finish():202] Joined network monitor
2024-02-03 21:08:13,847 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 3
2024-02-03 21:08:13,847 DEBUG   SenderThread:797609 [sender.py:send():382] send: stats
2024-02-03 21:08:13,847 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,847 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-03 21:08:13,847 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 4
2024-02-03 21:08:13,847 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,847 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-03 21:08:13,847 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 5
2024-02-03 21:08:13,847 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,847 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-03 21:08:13,847 DEBUG   SenderThread:797609 [sender.py:send():382] send: summary
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-03 21:08:13,847 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-03 21:08:13,847 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 6
2024-02-03 21:08:13,847 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,847 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-03 21:08:13,848 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,848 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-03 21:08:13,848 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 7
2024-02-03 21:08:13,848 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: status_report
2024-02-03 21:08:13,848 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:13,848 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-03 21:08:13,848 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:13,848 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-03 21:08:14,415 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 8
2024-02-03 21:08:14,415 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:14,416 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-03 21:08:14,416 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:14,416 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-03 21:08:14,416 INFO    SenderThread:797609 [job_builder.py:build():296] Attempting to build job artifact
2024-02-03 21:08:14,416 INFO    SenderThread:797609 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-03 21:08:14,428 INFO    SenderThread:797609 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-03 21:08:14,430 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 9
2024-02-03 21:08:14,430 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:14,430 DEBUG   SenderThread:797609 [sender.py:send():382] send: artifact
2024-02-03 21:08:14,430 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-03 21:08:14,771 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:08:14,771 INFO    Thread-12 :797609 [dir_watcher.py:_on_file_created():271] file/dir created: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/wandb-summary.json
2024-02-03 21:08:14,818 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-03 21:08:15,653 INFO    SenderThread:797609 [sender.py:send_artifact():1494] sent artifact job-https___github.com_fengyufengzi_ChatGLM2-6B.git_ptuning_main.py - {'id': 'QXJ0aWZhY3Q6NzAyNTkzODI4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzAxOTg0NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzAyOTc2Mzc2', 'versionIndex': 9}}}
2024-02-03 21:08:15,654 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:15,654 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-03 21:08:15,654 INFO    SenderThread:797609 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-03 21:08:15,772 INFO    SenderThread:797609 [dir_watcher.py:finish():388] scan: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files
2024-02-03 21:08:15,772 INFO    SenderThread:797609 [dir_watcher.py:finish():402] scan save: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/conda-environment.yaml conda-environment.yaml
2024-02-03 21:08:15,772 INFO    SenderThread:797609 [dir_watcher.py:finish():402] scan save: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log output.log
2024-02-03 21:08:15,772 INFO    SenderThread:797609 [dir_watcher.py:finish():402] scan save: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/wandb-metadata.json wandb-metadata.json
2024-02-03 21:08:15,773 INFO    SenderThread:797609 [dir_watcher.py:finish():402] scan save: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/config.yaml config.yaml
2024-02-03 21:08:15,773 INFO    SenderThread:797609 [dir_watcher.py:finish():402] scan save: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/requirements.txt requirements.txt
2024-02-03 21:08:15,773 INFO    SenderThread:797609 [dir_watcher.py:finish():402] scan save: /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/wandb-summary.json wandb-summary.json
2024-02-03 21:08:15,774 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 10
2024-02-03 21:08:15,774 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: poll_exit
2024-02-03 21:08:15,774 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:15,776 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-03 21:08:15,776 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:15,776 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-03 21:08:15,776 INFO    SenderThread:797609 [file_pusher.py:finish():175] shutting down file pusher
2024-02-03 21:08:15,818 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-03 21:08:15,818 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: poll_exit
2024-02-03 21:08:16,422 INFO    wandb-upload_1:797609 [upload_job.py:push():131] Uploaded file /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/output.log
2024-02-03 21:08:16,431 INFO    wandb-upload_0:797609 [upload_job.py:push():131] Uploaded file /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/conda-environment.yaml
2024-02-03 21:08:16,818 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-03 21:08:16,818 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: poll_exit
2024-02-03 21:08:16,844 INFO    wandb-upload_3:797609 [upload_job.py:push():131] Uploaded file /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/requirements.txt
2024-02-03 21:08:17,182 INFO    wandb-upload_4:797609 [upload_job.py:push():131] Uploaded file /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/wandb-summary.json
2024-02-03 21:08:17,361 INFO    wandb-upload_2:797609 [upload_job.py:push():131] Uploaded file /data/ai/ChatGLM2-6B/ptuning/wandb/run-20240203_210728-cy24bm2q/files/config.yaml
2024-02-03 21:08:17,561 INFO    Thread-11 (_thread_body):797609 [sender.py:transition_state():617] send defer: 11
2024-02-03 21:08:17,561 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:17,562 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-03 21:08:17,562 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:17,562 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-03 21:08:17,562 INFO    SenderThread:797609 [file_pusher.py:join():181] waiting for file pusher
2024-02-03 21:08:17,562 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 12
2024-02-03 21:08:17,562 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:17,562 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-03 21:08:17,562 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:17,562 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-03 21:08:17,562 INFO    SenderThread:797609 [file_stream.py:finish():595] file stream finish called
2024-02-03 21:08:17,803 INFO    SenderThread:797609 [file_stream.py:finish():599] file stream finish is done
2024-02-03 21:08:17,803 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 13
2024-02-03 21:08:17,803 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:17,803 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-03 21:08:17,803 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:17,803 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-03 21:08:17,803 INFO    SenderThread:797609 [sender.py:transition_state():617] send defer: 14
2024-02-03 21:08:17,803 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: defer
2024-02-03 21:08:17,803 INFO    HandlerThread:797609 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-03 21:08:17,803 DEBUG   SenderThread:797609 [sender.py:send():382] send: final
2024-02-03 21:08:17,803 DEBUG   SenderThread:797609 [sender.py:send():382] send: footer
2024-02-03 21:08:17,803 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: defer
2024-02-03 21:08:17,803 INFO    SenderThread:797609 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-03 21:08:17,804 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-03 21:08:17,804 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-03 21:08:17,804 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: server_info
2024-02-03 21:08:17,804 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: poll_exit
2024-02-03 21:08:17,804 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: get_summary
2024-02-03 21:08:17,804 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: poll_exit
2024-02-03 21:08:17,804 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-03 21:08:17,804 DEBUG   SenderThread:797609 [sender.py:send_request():409] send_request: server_info
2024-02-03 21:08:17,804 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-03 21:08:17,805 DEBUG   HandlerThread:797609 [handler.py:handle_request():146] handle_request: job_info
